# word	clue	clue_type	freq
# Derived from dwyl/english-words (Unlicense) and Webster's
# 1913 via matthewreagan/WebstersEnglishDictionary (public
# domain). Regenerate with scripts/build_bank.py.
IMMODEST	Not limited to due bounds	definition	13
IMPACTED	Driven together or close	definition	1
IMPERIAL	Of or pertaining to an empire, or to an emperor	definition	69
IMPETIGO	A cutaneous, pustular eruption, not attended with fever	definition	2
IMPOROUS	Destitute of pores	definition	1
IMPOSING	Laying as a duty	definition	43
IMPRISON	To put in prison or jail	definition	22
IMPUDENT	Bold, with contempt or disregard	definition	45
IMPUNITY	Exemption or freedom from punishment, harm, or loss	definition	6
IMPURPLE	To color or tinge with purple	definition	1
INACTION	Want of action or activity	definition	13
INASMUCH	In like degree	definition	11
INCHWORM	The larva of any geometrid moth	definition	2
INCIDENT	Falling or striking upon, as a ray of light upon a reflecting surface	definition	47
INCLINED	Having a leaning or tendency towards, or away from, a thing	definition	260
INCUBATE	To sit, as on eggs for hatching	definition	3
INCURVED	Bending gradually toward the axis or center, as branches or petals	definition	5
INDEBTED	Brought into debt	definition	12
INDENTED	Cut in the edge into points or inequalities, like teeth	definition	26
INDICANT	Serving to point out, as a remedy	definition	1
INDIGENE	One born in a country	definition	1
INDUSIAL	Of, pertaining to, or containing, the petrified cases of the larvæ of certain insects	definition	1
INDUSTRY	Habitual diligence in any employment or pursuit, either bodily or mental	definition	55
INEQUITY	Want of equity	definition	2
INFAMOUS	Of very bad report	definition	28
INFERIOR	Lower in place, rank, excellence, etc	definition	274
INFINITE	Unlimited or boundless, in time or space	definition	84
INFINITY	Unlimited extent of time, space, or quantity	definition	10
INFLATED	Filled, as with air or gas	definition	57
INFLATUS	A blowing or breathing into	definition	1
INHEARSE	To put in, or as in, a hearse or coffin	definition	1
INHERENT	Permanently existing in something	definition	60
INIMICAL	Having the disposition or temper of an enemy	definition	13
INIQUITY	Absence of, or deviation from, just dealing	definition	29
INKSTAND	A small vessel for holding ink, to dip the pen into	definition	2
INLEAGUE	To ally, or form an alliance witgh	definition	1
INNUENDO	An oblique hint	definition	5
INSCRIBE	To write or engrave	definition	10
INSERTED	Situated upon, attached to, or growing out of, some part	definition	125
INSIGNIA	Distinguishing marks of authority, office, or honor	definition	10
INSPHERE	To place in, or as in, an orb a sphere	definition	1
INSPIRIT	To infuse new life or spirit into	definition	9
INTAGLIO	A cutting or engraving	definition	9
INTEGRAL	Lacking nothing of completeness	definition	24
INTERACT	A short act or piece between others, as in a play	definition	4
INTERIOR	Being within any limits, inclosure, or substance	definition	181
INTERMIX	To mix together	definition	6
INTERVAL	A space between things	definition	127
INTHRALL	To reduce to bondage or servitude	definition	3
INTRADOS	The interior curve of an arch	definition	7
INTREPID	Not trembling or shaking with fear	definition	17
INTRORSE	Turning or facing inward, or toward the axis of the part to which it belongs	definition	1
INUNDATE	To cover with a flood	definition	7
INVEIGLE	To lead astray as if blind	definition	10
INVERTED	Changed to a contrary or counterchanged order	definition	60
INVOLUTE	Rolled inward from the edges	definition	4
IRENICAL	Fitted or designed to promote peace	definition	1
IRONWOOD	A tree unusually hard, strong, or heavy wood	definition	5
IRRISION	The act of laughing at another	definition	1
IRRITANT	Rendering null and void	definition	11
ISABELLA	A brownish yellow color	definition	9
ISLAMISM	The faith, doctrines, or religious system of the Mohammedans	proper	4
ISOBARIC	Denoting equal pressure	definition	3
ISOCHEIM	A line connecting places on the earth having the same mean winter temperature	definition	1
ISOGONIC	Pertaining to, or noting, equal angles	definition	1
ISOLATED	Placed or standing alone	definition	52
ISOMERIC	Having the same percentage composition	definition	86
ISOTHERE	A line connecting points on the earth's surface having the same mean summer temperature	definition	2
ISOTHERM	A line connecting or marking points on the earth's surface having the same temperature	definition	1
ISOTONIC	Having or indicating, equal tones, or tension	definition	1
ISOTROPY	Uniformity of physical properties in all directions in a body	definition	1
JANGLING	Producing discordant sounds	definition	5
JAZERANT	A coat of defense made of small plates of metal sewed upon linen or the like	definition	1
JEREMIAD	A tale of sorrow, disappointment, or complaint	definition	2
JUBILANT	Uttering songs of triumph	definition	4
JUNCTION	The act of joining, or the state of being joined	proper	53
JURATORY	Relating to or comprising an oath	definition	1
KANGAROO	Any one of numerous species of jumping marsupials of the family Macropodidæ	proper	19
KEEPSAKE	Anything kept, or given to be kept, for the sake of the giver	definition	1
KENTUCKY	One of the United States	proper	18
KERCHIEF	A square of fine linen worn by women as a covering for the head	definition	12
KEYBOARD	The whole arrangement, or one range, of the keys of an organ, typewriter, etc	definition	13
KEYSTONE	The central or topmost stone of an arch	definition	4
KIEFEKIL	A species of clay	definition	1
KILOWATT	One thousand watts	definition	2
KINDLING	The of causing to burn, or of exciting or inflaming the passions	definition	15
KINGFISH	An American marine food fish of the genus Menticirrus, especially M	proper	7
KNOBBLER	The hart in its second year	definition	2
KREUTZER	A small copper coin formerly used in South Germany	proper	1
LABRADOR	A region of British America on the Atlantic coast, north of Newfoundland	proper	5
LACONISM	A vigorous, brief manner of expression	definition	2
LACUNOSE	Furrowed or pitted	definition	3
LAMPYRIS	A genus of coleopterous insects, including the glowworms	definition	2
LANDLADY	A woman having real estate which she leases to a tenant or tenants	definition	2
LANGRAGE	A kind of shot formerly used at sea for tearing sails and rigging	proper	1
LAPIDARY	An artificer who cuts, polishes, and engraves precious stones	definition	7
LARBOARD	The left-hand side of a ship to one on board facing toward the bow	definition	5
LARRIKIN	A rowdy street loafer	definition	1
LARVALIA	An order of Tunicata, including Appendicularia, and allied genera	proper	1
LATERITE	An argillaceous sandstone, of a red color, and much seamed	definition	1
LATITUDE	Extent from side to side, or distance sidewise from a given point or line	definition	53
LAUDANUM	Tincture of opium, used for various medical purposes	definition	3
LAXATIVE	Having a tendency to loosen or relax	definition	13
LAZINESS	The state or quality of being lazy	proper	10
LEAFLESS	Having no leaves or foliage	definition	17
LEARNING	The acquisition of knowledge or skill	definition	167
LEDGMENT	A string-course or horizontal suit of moldings, such as the base moldings of a building	definition	3
LEGALITY	The state or quality of being letter of the law	proper	3
LEGATION	The sending forth or commissioning one person to act for another	definition	1
LENITIVE	Having the quality of softening or mitigating, as pain or acrimony	definition	5
LEVITATE	To rise, or tend to rise, as if lighter than the surrounding medium	definition	1
LIBERATE	To release from restraint or bondage	definition	20
LIBRETTO	A book containing the words of an opera or extended piece of music	definition	1
LIFELIKE	Like a living being	definition	5
LIGAMENT	Anything that ties or unites one thing or part to another	definition	30
LIGATION	The act of binding, or the state of being bound	proper	1
LIGHTING	A name sometimes applied to the process of annealing metals	definition	25
LIGULATE	Like a bandage, or strap	definition	9
LIMONIAD	A nymph of the meadows	definition	1
LINCHPIN	A pin used to prevent the wheel of a vehicle from sliding off the axletree	definition	2
LINCTURE	Medicine taken by licking with the tongue	definition	2
LIPOGRAM	A writing composed of words not having a certain letters	abbrev	1
LISTLESS	Having no desire or inclination	definition	15
LITIGATE	To make the subject of a lawsuit	definition	5
LIXIVIAL	Impregnated with, or consisting of, alkaline salts extracted from wood ashes	definition	2
LIXIVIUM	A solution of alkaline salts extracted from wood ashes	definition	3
LOADSTAR	A star that leads	definition	2
LOANABLE	Such as can be lent	definition	1
LOATHING	Extreme disgust	definition	23
LOCATIVE	Indicating place, or the place where, or wherein	definition	3
LOCOFOCO	A friction match	definition	2
LOCUTION	Speech or discourse	definition	1
LONESOME	Secluded from society	definition	3
LONGNOSE	The European garfish	proper	1
LONGSPUN	Spun out, or extended, to great length	definition	1
LONGTAIL	An animal, particularly a log, having an uncut tail	definition	1
LOPSIDED	Leaning to one side because of some defect of structure	definition	4
LORICATA	A suborder of edentates, covered with bony plates, including the armadillos	definition	1
LOVELOCK	A long lock of hair hanging prominently by itself	definition	2
LOWERING	Dark and threatening	definition	43
LUCERNAL	Of or pertaining to a lamp	definition	1
LUKEWARM	Moderately warm	definition	8
LUMINARY	Any body that gives light, especially one of the heavenly bodies	definition	6
LUPULINE	An alkaloid extracted from hops as a colorless volatile liquid	definition	1
LUSTRATE	To make clear or pure by means of a propitiatory offering	definition	1
LUTANIST	A person that plays on the lute	definition	1
MACKINAW	A thick blanket formerly in common use in the western part of the United States	proper	2
MACROPOD	Any one of a group of maioid crabs remarkable for the length of their legs	definition	1
MACROPUS	Genus of marsupials including the common kangaroo	definition	3
MADHOUSE	A house where insane persons are confined	definition	2
MAGDALEN	A reformed prostitute	definition	1
MAHRATTA	One of a numerous people inhabiting the southwestern part of India	proper	1
MAINMAST	The principal mast in a ship or other vessel	definition	19
MAINSAIL	The principal sail in a ship or other vessel	definition	16
MAINTAIN	To hold or keep in any particular state or condition	proper	115
MALAGASY	A native or natives of Madagascar	proper	3
MALLOTUS	A genus of small Arctic fishes	proper	3
MAMMALIA	The highest class of Vertebrata	proper	31
MANDARIN	A Chinese public officer or nobleman	proper	8
MANDIBLE	The bone, or principal bone, of the lower jaw	definition	17
MANDOLIN	A small and beautifully shaped instrument resembling the lute	definition	1
MANGONEL	A military engine formerly used for throwing stones and javelins	definition	1
MANIACAL	Affected with, or characterized by, madness	definition	1
MANICURE	A person who makes a business of taking care of people's hands, especially their nails	definition	1
MANIFOLD	Various in kind or quality	definition	24
MANNERED	Having a certain way, esp a	definition	3
MANTELET	A short cloak formerly worn by knights	definition	3
MANTILLA	A lady's light cloak of cape of silk, velvet, lace, or the like	definition	1
MARASMUS	A wasting of flesh without fever or apparent disease	definition	1
MARAUDER	A rover in quest of booty or plunder	definition	1
MARGARIC	Pertaining to, or resembling, pearl	definition	8
MARGRAVE	Originally, a lord or keeper of the borders or marches in Germany	proper	4
MARINADE	A brine or pickle containing wine and spices, for enriching the flavor of meat and fish	definition	1
MARITIME	Bordering on, or situated near, the ocean	definition	25
MARTINET	In military language, a strict disciplinarian	definition	1
MASSETER	The large muscle which raises the under jaw, and assists in mastication	definition	1
MATERNAL	Of or pertaining to a mother	definition	4
MATRONLY	Advanced in years	definition	1
MATURANT	A medicine, or application, which promotes suppuration	definition	1
MEANTIME	The intervening time	definition	12
MEASURED	Regulated or determined by a standard	definition	156
MEDIOCRE	Of a middle quality	definition	8
MEDITATE	To keep the mind in a state of contemplation	proper	15
MEGALERG	A million ergs	definition	1
MEGALOPS	A larva, in a stage following the zoëa, in the development of most crabs	definition	3
MEGASEME	Having the orbital index relatively large	definition	2
